Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
1.08,2000,0,35,0,0,0,0,0,1,0,0,0,1,1,7
1.06,17,1,30,0,0,0,0,0,1,0,0,0,1,1,3
1,252,0,28,0,0,0,0,0,1,0,0,0,1,1,8
0.95,39,0,29,0,0,0,0,0,1,0,0,0,1,1,2
0.02,0.1968161483,0,35,0,0,0,0,0,1,1,0,0,1,1,3
0.23,126,0,28,0,0,0,0,0,1,1,0,0,1,1,2
1.03,139,0,28,0,0,0,0,0,1,1,0,0,1,1,13
0.17,5.9942552661,0,32,0,0,0,0,0,1,1,0,0,1,1,2
0.23,17,0,32,0,0,0,0,0,1,0,0,0,1,1,4
1.77,17445,0,28,1,0,0,1,1,0,1,1,1,0,0,7
0.31,39,0,33,0,0,0,0,0,1,0,0,0,1,1,6
0.1,58,0,33,0,0,0,0,0,1,0,0,0,1,1,5
0.93,14953,0,33,1,0,0,0,1,0,1,1,0,0,0,4
7.07,2260,0,32,0,0,0,1,0,0,1,0,1,0,0,6
0.36,15652,0,30,1,0,0,0,1,0,0,1,0,0,0,8
1.97,21375,0,33,1,0,0,0,1,0,1,1,0,0,0,9
1.97,16000,0,26,1,0,0,0,1,0,1,1,0,0,0,0
1.46,8500,0,28,0,0,0,0,1,0,1,1,0,0,0,0
0.22,119,0,29,1,0,0,0,0,1,1,0,0,1,1,3
0.23,36,0,43,0,0,0,0,0,1,1,0,0,1,1,2
0.74,120,0,43,0,0,0,0,0,1,1,0,0,1,1,4
0.21,24,0,45,0,0,0,0,0,1,0,0,0,1,1,5
0.28,58,1,42,0,0,0,0,0,1,1,0,0,1,1,6
0.16,31,0,38,0,0,0,0,0,1,0,0,0,1,1,7
0.26,40,0,41,0,0,0,0,0,1,1,0,0,1,1,3
0.13,30,0,40,0,0,0,0,0,1,1,0,0,1,1,3
0.1,56,0,41,0,0,0,0,0,1,0,0,0,1,1,4
0.14,21,0,39,0,0,0,0,0,1,1,0,0,1,1,8
0.16,16,1,37,0,0,0,0,0,1,0,0,0,1,1,5
0.51,92,0,42,0,0,0,0,0,1,0,0,0,1,1,2
0.23,55,0,40,0,0,0,0,0,1,0,0,0,1,1,6
0.06,2.5448192714,0,44,0,0,0,0,0,1,1,0,0,1,1,4
0.12,16,0,40,0,0,0,0,0,1,1,0,0,1,1,8
0.28,16,0,43,0,0,0,0,0,1,1,0,0,1,1,6
0.16,72,0,41,0,0,0,0,0,1,0,0,0,1,1,6
0.47,69,0,43,0,0,0,0,0,1,0,0,0,1,1,6
0.18,40,0,44,1,0,0,0,0,1,1,0,0,1,1,7
0.56,31456,0,40,0,0,0,0,1,0,1,1,0,0,0,0
2.7,33000,0,43,1,0,0,0,1,0,0,1,0,0,0,8
11.22,8050,0,40,0,0,1,0,0,1,1,0,0,1,1,2
0.83,34000,0,40,0,0,0,0,1,0,1,1,0,0,0,0
1.66,17094,0,36,1,0,0,0,1,1,0,1,0,1,1,9
0.71,35000,0,42,1,0,0,0,1,0,1,1,0,0,0,0
1.12,46,0,41,1,0,0,0,0,1,1,0,0,1,1,3
1.04,304,0,53,0,0,0,0,0,1,0,0,0,1,1,6
1.7,306,0,60,0,0,0,0,0,1,0,0,0,1,1,11
1.78,14,0,48,0,0,0,0,0,1,1,0,0,1,1,0
0.14,8.1012989106,0,48,0,0,0,0,0,1,1,0,0,1,1,1
0.13,125,0,53,0,0,0,0,0,1,0,0,0,1,1,2
0.26,12,0,48,0,0,0,0,0,1,0,0,0,1,1,5
0.36,7.3070437495,0,48,0,0,0,0,0,1,1,0,0,1,1,9
0.55,61,0,59,0,0,0,0,0,1,1,0,0,1,1,7
0.55,61,0,52,0,0,0,0,0,1,0,0,0,1,1,5
1.21,65,0,53,0,0,0,0,0,1,1,0,0,1,1,6
0.51,68,0,48,0,0,0,0,0,1,0,0,0,1,1,7
0.64,101,0,56,0,0,0,0,0,1,1,0,0,1,1,8
0.49,111,0,65,0,0,0,0,0,1,1,0,0,1,1,7
1.91,1000,0,58,0,0,0,0,0,1,0,0,0,1,1,10
1.38,3000,0,59,0,0,0,0,0,1,1,0,0,1,1,4
2.1,500,0,50,0,0,0,0,0,1,1,0,0,1,1,7
0.29,3.8141761598,0,53,0,0,0,0,0,1,1,0,0,1,1,11
2.47,111,0,53,0,0,0,0,0,1,1,0,0,1,1,1
1.81,15000,1,65,0,0,0,0,0,1,1,0,0,1,1,0
0.42,100,0,59,0,0,0,0,0,1,1,0,0,1,1,2
0.9,235,0,60,0,0,0,0,0,1,0,0,0,1,1,2
0.53,92,0,49,0,0,0,0,0,1,1,0,0,1,1,5
0.33,30,0,63,0,0,0,0,0,1,1,0,0,1,1,5
0.38,127,0,52,0,0,0,0,0,1,0,0,0,1,1,7
0.32,88,0,58,0,0,0,0,0,1,0,0,0,1,1,3
0.03,7.1671934645,1,50,0,0,0,0,0,1,0,0,0,1,1,3
0.05,30,0,53,0,0,0,0,0,1,0,0,0,1,1,7
0.19,126,0,53,0,0,0,0,0,1,0,0,0,1,1,4
0.12,28,1,57,0,0,0,0,0,1,0,0,0,1,1,2
0.18,95,1,53,1,0,1,0,0,1,1,0,0,1,1,0
1.17,70949,1,50,0,0,0,0,1,0,1,1,0,0,0,0
1.84,18000,0,48,0,0,0,0,1,0,0,1,0,0,0,0
1.28,8916,0,60,0,0,0,0,1,0,1,1,0,0,0,3
0.11,23000,0,58,0,0,0,0,1,0,1,1,0,0,0,5
0.42,16000,0,48,0,0,1,0,1,0,1,1,0,0,0,0
2.2,550,1,51,1,0,0,0,0,1,1,0,0,1,1,7
1.59,76517,0,53,0,0,0,0,1,0,0,1,0,0,0,4
2.71,19400,1,65,0,0,0,0,1,0,0,1,0,0,0,0
0.49,30,0,58,1,0,0,0,0,1,1,0,0,1,1,4
4.97,29000,0,50,1,0,0,0,1,0,0,1,0,0,0,0
0.2,18142,1,63,0,0,0,0,1,0,1,1,0,0,0,0
0.84,32500,1,50,0,0,1,0,1,0,1,1,0,0,0,5
1.43,15000,0,56,1,0,0,0,1,0,0,1,0,0,0,7
1.74,54982,1,48,0,0,0,0,1,0,0,1,0,0,0,0
0.34,6.9802103969,0,30,0,0,0,0,0,1,1,0,0,1,1,7
1.72,237,0,26,0,0,0,0,0,1,1,0,0,1,1,0
0.06,30,1,34,0,0,0,0,0,1,1,0,0,1,1,2
0.24,120,1,29,0,0,0,0,0,1,0,0,0,1,1,9
0.29,2565,0,30,0,0,0,0,0,1,1,0,0,1,1,5
15.88,58000,0,33,0,0,0,0,1,0,0,1,0,0,0,7
1.15,150,0,28,1,0,0,0,0,1,1,0,0,1,1,2
0.57,15000,1,28,1,0,0,0,1,0,0,1,0,0,0,0
0.64,32,0,42,0,0,0,0,0,1,1,0,0,1,1,5
1.16,4771,1,40,1,0,0,1,0,1,0,0,1,1,1,4
0.13,8.7889511738,0,42,0,0,0,0,0,1,1,0,0,1,1,5
0.09,17,0,45,0,0,0,0,0,1,1,0,0,1,1,2
0.23,26,0,37,0,0,0,0,0,1,1,0,0,1,1,5
4.58,80733,0,45,0,0,0,0,1,0,0,1,0,0,0,0
1.68,30867,0,38,1,0,0,0,1,0,1,1,0,0,0,0
1.6,38000,0,44,1,0,0,0,1,0,1,1,0,0,0,0
0.08,41,0,39,1,0,0,0,0,1,1,0,0,1,1,7
0.36,30,0,53,0,0,0,0,0,1,0,0,0,1,1,4
0.1,20,0,54,0,0,0,0,0,1,1,0,0,1,1,9
0.16,20,0,50,0,0,0,0,0,1,1,0,0,1,1,2
0.51,100,0,58,0,0,0,0,0,1,1,0,0,1,1,14
0.41,30,1,57,0,0,1,0,0,1,1,0,0,1,1,3
0.47,51,0,63,0,0,0,0,0,1,1,0,0,1,1,8
0.52,115,1,48,0,0,0,0,0,1,0,0,0,1,1,8
0.72,2.8715791241,0,65,0,0,0,0,0,1,0,0,0,1,1,6
0.76,98,0,50,0,0,0,0,0,1,0,0,0,1,1,1
0.93,321,0,55,0,0,0,0,0,1,0,0,0,1,1,6
0.47,20,0,55,0,0,0,0,0,1,1,0,0,1,1,9
0.54,31,0,52,0,0,0,0,0,1,0,0,0,1,1,7
0.9,50,0,52,0,0,0,0,0,1,1,0,0,1,1,1
0.69,11,0,46,0,0,0,0,0,1,1,0,0,1,1,4
0.83,40,0,55,0,0,0,0,0,1,1,0,0,1,1,5
0.38,100,0,50,0,0,0,0,0,1,0,0,0,1,1,3
1.9,11350,0,48,1,0,0,0,1,0,1,1,0,0,0,0
0.65,8175,1,48,1,0,0,0,1,0,1,1,0,0,0,9
1.92,13285,0,65,0,0,0,0,1,0,0,1,0,0,0,0
2.94,2672,0,59,1,0,0,1,0,1,1,0,1,1,1,5
0.1,9.7292220219,1,30,0,0,0,0,0,1,0,0,0,1,1,3
0.19,31,1,30,0,0,0,0,0,1,1,0,0,1,1,6
0.1,1.9197204904,0,29,0,0,0,0,0,1,1,0,0,1,1,3
0.08,102,0,30,0,0,0,0,0,1,1,0,0,1,1,4
0.12,5.2302068915,0,32,0,0,0,0,0,1,1,0,0,1,1,3
0.76,17,0,31,0,0,0,0,0,1,0,0,0,1,1,1
0.2,43,0,29,0,0,0,0,0,1,0,0,0,1,1,6
1.07,8920,1,35,0,0,0,0,1,0,0,1,0,0,0,2
0.11,11,0,38,0,0,0,0,0,1,0,0,0,1,1,5
2.38,37400,0,38,0,0,0,0,1,0,1,1,0,0,0,8
2.41,23000,0,38,0,0,0,0,1,0,0,1,0,0,0,0
0.54,37,0,46,0,0,0,0,0,1,1,0,0,1,1,1
0.15,16,0,54,0,0,0,0,0,1,0,0,0,1,1,13
0.74,168,0,63,0,0,0,0,0,1,1,0,0,1,1,7
0.45,9.7353617892,1,65,0,0,0,0,0,1,0,0,0,1,1,8
6.47,130,0,48,0,0,0,0,0,1,0,0,0,1,1,3
0.36,505,0,48,0,0,0,0,0,1,0,0,0,1,1,10
0.49,75,1,47,0,0,0,0,0,1,0,0,0,1,1,1
0.87,100,0,60,0,0,0,0,0,1,0,0,0,1,1,4
1.07,161,0,48,0,0,0,0,0,1,0,0,0,1,1,1
0.35,144,0,58,0,0,0,0,0,1,1,0,0,1,1,2
2.11,44575,0,48,0,0,1,0,1,0,0,1,0,0,0,0
3.15,7654,0,53,1,0,0,0,1,1,0,1,0,1,1,9
0.41,14000,0,53,0,0,0,0,1,0,0,1,0,0,0,4
2.1,70000,0,63,0,0,0,0,1,0,1,1,0,0,0,7
2.34,32000,0,62,0,0,0,0,1,0,0,1,0,0,0,0
1.28,80750,1,47,1,0,0,0,1,0,1,1,0,0,0,0
0.26,59,0,35,0,0,0,0,0,1,1,0,0,1,1,10
0.37,15,1,28,0,0,0,0,0,1,1,0,0,1,1,3
0.25,24.122498284,0,35,0,0,0,0,0,1,1,0,0,1,1,3
0.42,24,0,34,0,0,0,0,0,1,0,0,0,1,1,1
1.29,235,0,30,0,0,0,0,0,1,0,0,0,1,1,3
0.2,21,0,32,0,0,0,0,0,1,0,0,0,1,1,5
0.2,27,0,34,0,0,0,0,0,1,0,0,0,1,1,3
0.08,1.4415155684,0,35,0,0,0,0,0,1,1,0,0,1,1,3
0.14,45,1,35,0,0,0,0,0,1,1,0,0,1,1,3
0.09,12,0,34,0,0,0,0,0,1,1,0,0,1,1,4
0.14,41,0,30,0,0,0,0,0,1,0,0,0,1,1,4
0.6,27,0,32,0,0,0,0,0,1,0,0,0,1,1,4
0.14,7.9637636049,0,26,0,0,0,0,0,1,1,0,0,1,1,2
0.24,36,0,33,0,0,0,0,0,1,0,0,0,1,1,5
0.16,25,0,33,0,0,0,0,0,1,1,0,0,1,1,3
0.08,8.0541733317,0,29,0,0,0,0,0,1,0,0,0,1,1,3
0.97,52,0,33,0,0,0,0,0,1,1,0,0,1,1,2
0.15,42,0,28,0,0,0,0,0,1,0,0,0,1,1,3
0.3,36,0,34,0,0,0,0,0,1,0,0,0,1,1,8
2.68,1800,0,33,0,0,0,0,0,1,0,0,0,1,1,7
0.12,10,1,34,0,0,0,0,0,1,0,0,0,1,1,20
0.11,4.5513559806,0,30,0,0,0,0,0,1,1,0,0,1,1,1
0.16,7.8694512452,0,27,1,0,0,0,0,1,1,0,0,1,1,2
1.11,12000,1,30,0,0,0,0,1,0,1,1,0,0,0,9
12.03,52170,1,35,1,0,1,0,1,1,1,1,0,1,1,4
0.62,19500,0,33,1,0,0,0,1,0,1,1,0,0,0,0
1.23,8000,0,28,0,0,0,0,1,0,0,1,0,0,0,0
0.67,45000,0,33,1,0,0,0,1,0,1,1,0,0,0,0
1.86,67,0,28,0,0,1,0,0,1,1,0,0,1,1,7
0.29,34,0,38,0,0,0,0,0,1,1,0,0,1,1,4
0.31,21,0,43,0,0,0,0,0,1,1,0,0,1,1,6
0.27,43,0,38,0,0,0,0,0,1,0,0,0,1,1,7
0.26,25,0,43,0,0,0,0,0,1,1,0,0,1,1,10
0.61,97,0,38,0,0,0,0,0,1,1,0,0,1,1,2
0.12,114.69879666,0,40,0,0,0,0,0,1,0,0,0,1,1,25
1.38,45,0,36,0,0,0,0,0,1,0,0,0,1,1,7
0.26,37.15972151,0,41,0,0,0,0,0,1,1,0,0,1,1,5
0.18,21,0,45,0,0,0,0,0,1,0,0,0,1,1,6
0.89,70,0,39,0,0,0,0,0,1,1,0,0,1,1,1
0.31,36,0,40,0,0,0,0,0,1,0,0,0,1,1,5
0.23,50,0,39,0,0,0,0,0,1,0,0,0,1,1,2
0.43,54.110391219,0,43,0,0,0,0,0,1,1,0,0,1,1,2
0.97,300,0,43,0,0,0,0,0,1,0,0,0,1,1,5
0.35,18,0,40,0,0,0,0,0,1,1,0,0,1,1,3
0.04,0.6255966521,0,38,0,0,0,0,0,1,0,0,0,1,1,2
0.18,7.2019085648,0,40,0,0,0,0,0,1,1,0,0,1,1,1
0.31,30,0,45,0,0,0,0,0,1,1,0,0,1,1,3
0.46,198,0,37,0,0,0,0,0,1,0,0,0,1,1,1
0.12,48,0,39,0,0,0,0,0,1,0,0,0,1,1,0
0.08,70,0,42,0,0,0,0,0,1,0,0,0,1,1,5
0.63,21,0,41,0,0,0,0,0,1,1,0,0,1,1,5
0.44,68,1,43,0,0,0,0,0,1,1,0,0,1,1,2
0.19,4.9310621316,0,40,0,0,0,0,0,1,1,0,0,1,1,3
0.23,40,0,40,0,0,0,0,0,1,1,0,0,1,1,8
0.01,0.662848871,0,40,1,1,0,0,0,0,1,1,0,0,0,11
1.38,20000,0,43,1,0,0,0,1,0,0,1,0,0,0,0
0.66,34000,0,40,1,0,0,0,1,0,1,1,0,0,0,5
0.84,19750,0,36,0,0,0,0,1,0,0,1,0,0,0,0
4.62,15675,0,38,1,0,0,0,1,0,0,1,0,0,0,1
1.05,35001,0,40,0,0,0,0,1,0,1,1,0,0,0,5
0.73,21000,0,40,1,0,0,0,1,0,1,1,0,0,0,6
1,167,1,38,1,0,0,0,0,1,1,0,0,1,1,8
3.27,6159,0,36,0,0,0,1,0,0,1,0,1,0,0,3
2.71,46196,1,45,1,0,0,0,1,0,1,1,0,0,0,0
0.19,200,0,39,0,0,1,0,0,1,1,0,0,1,1,8
2.15,22645,0,43,1,0,1,0,1,1,1,1,0,1,1,9
3.48,45000,0,45,0,0,1,0,1,0,0,1,0,0,0,0
1.33,26000,0,40,0,0,0,0,1,0,1,1,0,0,0,4
1.88,9542,0,40,0,0,1,0,1,0,1,1,0,0,0,0
16.28,4500,0,40,0,0,0,1,0,0,1,0,1,0,0,4
1.36,66,0,36,1,0,0,0,0,1,1,0,0,1,1,2
7.17,1280,0,53,0,0,0,0,0,1,0,0,0,1,1,9
0.24,20,0,54,0,0,0,0,0,1,1,0,0,1,1,1
0.2,167,0,53,0,0,0,0,0,1,1,0,0,1,1,3
0.6,38,0,47,0,0,0,0,0,1,0,0,0,1,1,3
1.39,314,0,60,0,0,0,0,0,1,1,0,0,1,1,4
0.37,1.4212474373,0,48,0,0,0,0,0,1,0,0,0,1,1,2
0.67,100,0,56,0,0,0,0,0,1,0,0,0,1,1,6
1.54,150,0,49,0,0,0,0,0,1,0,0,0,1,1,6
0.19,48,0,49,0,0,0,0,0,1,1,0,0,1,1,2
0.79,30,0,47,0,0,0,0,0,1,1,0,0,1,1,15
1.81,400,0,48,0,0,0,0,0,1,0,0,0,1,1,12
0.13,153,0,51,0,0,0,0,0,1,1,0,0,1,1,0
0.34,30,0,60,0,0,0,0,0,1,1,0,0,1,1,5
1.37,150,0,54,0,0,0,0,0,1,0,0,0,1,1,8
0.35,193,0,48,0,0,0,0,0,1,1,0,0,1,1,5
0.87,50,0,54,0,0,0,0,0,1,1,0,0,1,1,9
0.6,285,0,63,0,0,0,0,0,1,0,0,0,1,1,0
0.31,30,0,57,0,0,0,0,0,1,1,0,0,1,1,7
4.99,1056,0,60,0,0,0,0,0,1,0,0,0,1,1,12
0.35,70,0,61,0,0,0,0,0,1,0,0,0,1,1,6
0.2,21,0,48,0,0,0,0,0,1,1,0,0,1,1,1
1.15,56,0,48,0,0,0,0,0,1,0,0,0,1,1,5
0.11,4.4138252011,1,58,0,0,0,0,0,1,0,0,0,1,1,11
1.2,179.90780094,0,55,0,0,0,0,0,1,1,0,0,1,1,8
1.34,8.7940692896,0,65,0,0,0,0,0,1,1,0,0,1,1,4
0.36,312,1,48,0,0,0,0,0,1,1,0,0,1,1,5
0.48,16,0,48,0,0,0,0,0,1,1,0,0,1,1,2
0.08,30,0,47,0,0,0,0,0,1,0,0,0,1,1,3
0.15,20,0,48,0,0,0,0,0,1,0,0,0,1,1,17
0.9,130,0,47,0,0,0,0,0,1,1,0,0,1,1,1
4.4,164,0,50,0,0,0,0,0,1,0,0,0,1,1,13
0.66,10,0,53,0,0,0,0,0,1,1,0,0,1,1,1
0.04,25,0,49,0,0,0,0,0,1,1,0,0,1,1,12
0.29,57,0,46,0,0,0,0,0,1,1,0,0,1,1,2
0.73,100,0,60,1,0,1,0,0,1,1,0,0,1,1,8
1.57,9450,0,63,0,0,0,0,1,0,1,1,0,0,0,0
1.84,20000,0,65,1,0,0,0,1,0,1,1,0,0,0,8
0.71,33512,0,50,0,0,0,0,1,0,1,1,0,0,0,0
0.93,13250,0,55,0,0,0,0,1,0,0,1,0,0,0,0
0.44,30000,0,65,0,0,0,0,1,0,0,1,0,0,0,0
1.43,35000,1,58,0,0,0,0,1,0,1,1,0,0,0,0
3.58,41301,0,53,0,0,0,0,1,0,1,1,0,0,0,0
0.14,25,0,60,1,0,0,0,0,1,1,0,0,1,1,16
2.03,21113,0,49,0,0,1,0,1,1,1,1,0,1,1,7
0.47,27500,0,47,1,0,0,0,1,0,0,1,0,0,0,0
1.79,27000,0,60,0,0,0,0,1,0,0,1,0,0,0,4
3.49,75321,0,48,0,0,0,0,1,0,0,1,0,0,0,8
7.98,18500,0,65,0,0,0,0,1,0,1,1,0,0,0,5
1.77,29000,0,65,0,0,0,0,1,0,1,1,0,0,0,2
0.28,5750,0,65,1,0,0,0,1,0,1,1,0,0,0,0
0.97,2647,0,58,0,0,0,1,0,0,1,0,1,0,0,5
1.02,30000,0,51,0,0,1,0,1,0,0,1,0,0,0,2
0.54,28406,0,62,1,0,0,0,1,0,1,1,0,0,0,7
2.74,25561,0,48,1,0,0,0,1,0,1,1,0,0,0,0
0.35,8700,0,59,1,0,0,0,1,0,0,1,0,0,0,3
1.14,45121,0,20,1,0,0,0,1,1,0,1,0,1,1,6
2.75,3154,0,29,0,0,0,0,0,1,1,0,0,1,1,7
0.27,6.9935177532,0,26,0,0,0,0,0,1,0,0,0,1,1,2
0.19,6.3195013238,0,30,0,0,0,0,0,1,1,0,0,1,1,6
0.9,19,0,35,0,0,0,0,0,1,0,0,0,1,1,4
0.13,69,0,28,0,0,0,0,0,1,1,0,0,1,1,6
0.09,6.3948899956,0,28,0,0,0,0,0,1,0,0,0,1,1,3
1.06,5042,0,30,0,0,0,0,0,1,1,0,0,1,1,5
2.6,2000,0,33,0,0,0,0,0,1,0,0,0,1,1,1
1.37,76,0,28,0,0,0,0,0,1,1,0,0,1,1,2
0.4,31,0,34,0,0,0,0,0,1,0,0,0,1,1,2
0.62,50,0,27,0,0,0,0,0,1,1,0,0,1,1,2
0.15,30,0,35,0,0,0,0,0,1,1,0,0,1,1,6
1.13,86,0,35,0,0,0,0,0,1,1,0,0,1,1,2
0.05,28.076735602,0,32,0,0,0,0,0,1,1,0,0,1,1,5
0.27,49,0,29,0,0,0,0,0,1,0,0,0,1,1,1
0.56,6.0387840802,0,30,0,0,0,0,0,1,0,0,0,1,1,11
0.12,6.4175066242,0,29,0,0,0,0,0,1,0,0,0,1,1,6
0.52,68,0,35,0,0,0,0,0,1,0,0,0,1,1,5
0.31,51,0,33,0,0,0,0,0,1,0,0,0,1,1,5
0.67,30,0,28,0,0,0,0,0,1,1,0,0,1,1,7
0.58,600,0,30,0,0,0,0,0,1,0,0,0,1,1,5
0.4,112,0,33,0,0,0,0,0,1,0,0,0,1,1,10
1.37,32282,0,35,1,0,1,0,1,1,1,1,0,1,1,8
0.51,41,0,33,0,0,0,0,0,1,1,0,0,1,1,8
0.23,50.54188964,0,30,1,0,0,0,0,1,0,0,0,1,1,2
0.02,28,0,34,0,0,0,0,0,1,1,0,0,1,1,7
0.94,661,0,28,0,0,0,0,0,1,0,0,0,1,1,26
2.03,355,1,34,0,0,0,0,0,1,1,0,0,1,1,7
0.09,1.0144766378,0,27,0,0,0,0,0,1,0,0,0,1,1,1
0.05,20,0,27,0,0,0,0,0,1,1,0,0,1,1,4
0.14,68,0,33,0,0,0,0,0,1,0,0,0,1,1,1
0.05,0.6522251482,0,34,0,0,0,0,0,1,0,0,0,1,1,3
0.3,3.0313585294,0,34,0,0,0,0,0,1,1,0,0,1,1,2
0.11,21,0,32,0,0,0,0,0,1,0,0,0,1,1,7
0.53,30,0,35,1,0,0,0,0,1,1,0,0,1,1,8
0.29,5700,0,35,1,0,0,0,1,0,1,1,0,0,0,0
1.53,4806,0,32,1,0,0,1,1,0,1,0,1,0,0,6
4.59,75100,0,28,0,0,0,0,1,0,1,1,0,0,0,0
0.4,101,0,27,0,0,0,0,0,1,0,0,0,1,1,1
0.78,18000,0,33,0,0,0,0,1,0,0,1,0,0,0,0
3.39,8000,0,35,1,0,0,0,1,0,0,1,0,0,0,5
1.03,23750,0,30,0,0,0,0,1,0,1,1,0,0,0,0
1.24,17000,0,27,1,0,0,0,1,0,1,1,0,0,0,9
2.35,30000,0,30,0,0,1,0,1,0,0,1,0,0,0,8
5.23,35500,0,35,1,0,0,1,1,0,0,1,1,0,0,6
0.21,30,0,29,1,0,0,0,0,1,0,0,0,1,1,9
0.14,10,0,44,0,0,0,0,0,1,1,0,0,1,1,6
0.98,50,0,43,0,0,0,0,0,1,0,0,0,1,1,1
0.45,16,1,41,0,0,0,0,0,1,0,0,0,1,1,6
0.1,10,0,38,0,0,0,0,0,1,0,0,0,1,1,3
1.48,4000,0,38,0,0,0,0,0,1,1,0,0,1,1,7
0.31,69,0,45,0,0,0,0,0,1,1,0,0,1,1,7
0.26,25,0,45,0,0,0,0,0,1,0,0,0,1,1,2
0.3,9.8214119625,1,41,0,0,0,0,0,1,1,0,0,1,1,3
1.76,40,0,42,0,0,0,0,0,1,0,0,0,1,1,3
0.45,109,0,41,0,0,0,0,0,1,0,0,0,1,1,7
0.96,309,0,38,0,0,0,0,0,1,1,0,0,1,1,4
0.26,12,0,37,0,0,0,0,0,1,1,0,0,1,1,19
0.18,83,0,45,0,0,0,0,0,1,1,0,0,1,1,0
0.07,26,0,42,0,0,0,0,0,1,1,0,0,1,1,6
0.29,30,0,36,0,0,0,0,0,1,0,0,0,1,1,1
0.26,31,0,43,0,0,0,0,0,1,0,0,0,1,1,8
1.22,40,0,36,0,0,0,0,0,1,1,0,0,1,1,3
1.11,308,0,40,0,0,0,0,0,1,0,0,0,1,1,4
0.15,25,0,37,0,0,0,0,0,1,0,0,0,1,1,5
0.24,40,0,36,0,0,0,0,0,1,0,0,0,1,1,3
0.09,16,0,37,0,0,0,0,0,1,0,0,0,1,1,3
0.15,2.3069403098,0,45,0,0,0,0,0,1,1,0,0,1,1,4
0.01,0.8979037688,0,42,0,0,0,0,0,1,0,0,0,1,1,6
0.42,18,0,43,0,0,0,0,0,1,0,0,0,1,1,3
0.11,51,0,43,0,0,0,0,0,1,1,0,0,1,1,6
0.37,78,0,36,0,0,0,0,0,1,0,0,0,1,1,5
0.22,17,0,41,0,0,0,0,0,1,0,0,0,1,1,2
5.82,6982,0,39,0,1,0,0,0,1,1,1,0,1,1,13
0.32,13,0,45,0,0,0,0,0,1,0,0,0,1,1,3
1.64,217,0,45,0,0,0,0,0,1,0,0,0,1,1,10
0.63,30000,0,38,0,0,0,0,1,0,0,1,0,0,0,0
1.88,34000,0,45,1,0,0,0,1,0,1,1,0,0,0,0
1.69,8819,0,39,1,0,0,0,1,0,1,1,0,0,0,0
1.99,14000,0,44,1,0,0,0,1,0,0,1,0,0,0,4
1.18,216,0,42,1,0,0,0,0,1,1,0,0,1,1,11
8.19,6862.7441824,0,41,1,0,0,0,0,1,1,0,0,1,1,9
1.67,30000,0,43,1,0,0,0,1,0,0,1,0,0,0,0
0.81,2000,0,49,0,0,0,0,0,1,0,0,0,1,1,7
0.45,10,0,60,0,0,0,0,0,1,1,0,0,1,1,21
2.13,2000,1,62,0,0,0,0,0,1,1,0,0,1,1,8
0.44,59,0,60,0,0,0,0,0,1,1,0,0,1,1,2
0.21,170,0,55,0,0,0,0,0,1,0,0,0,1,1,7
0.36,252,0,58,0,0,0,0,0,1,0,0,0,1,1,10
0.11,5.299553068,1,46,0,0,0,0,0,1,0,0,0,1,1,0
0.76,500,0,63,0,0,0,0,0,1,0,0,0,1,1,5
0.29,237,0,57,0,0,0,0,0,1,1,0,0,1,1,2
0.18,53,0,51,0,0,0,0,0,1,1,0,0,1,1,1
1.18,68,0,55,0,0,0,0,0,1,0,0,0,1,1,7
2.12,5150,1,64,0,0,0,0,0,1,0,0,0,1,1,6
0.89,100,0,56,0,0,0,0,0,1,1,0,0,1,1,7
0.07,1.7591764227,0,55,0,0,0,0,0,1,1,0,0,1,1,1
1.21,148,0,62,0,0,0,0,0,1,0,0,0,1,1,2
6.34,4777.6199833,0,46,0,1,0,1,0,1,1,1,1,1,1,10
3,10000,1,65,0,0,0,0,0,1,0,0,0,1,1,4
7.79,5000,0,55,0,0,0,0,0,1,1,0,0,1,1,8
0.36,42,0,47,0,0,0,0,0,1,0,0,0,1,1,3
1.87,147,0,53,0,0,0,0,0,1,1,0,0,1,1,6
0.75,150,0,57,0,0,0,0,0,1,0,0,0,1,1,1
0.03,1.7674138545,0,50,0,0,0,0,0,1,1,0,0,1,1,7
0.08,10,0,62,0,0,0,0,0,1,1,0,0,1,1,20
0.55,51,0,54,0,0,0,0,0,1,0,0,0,1,1,4
0.22,139,0,53,0,0,0,0,0,1,0,0,0,1,1,5
1.6,758,0,46,0,0,0,0,0,1,0,0,0,1,1,7
0.25,25,1,61,0,0,0,0,0,1,0,0,0,1,1,14
0.17,21,0,59,0,0,0,0,0,1,1,0,0,1,1,6
0.34,250,0,60,0,0,0,0,0,1,0,0,0,1,1,8
0.16,93.566644274,0,46,0,0,0,0,0,1,0,0,0,1,1,8
0.43,20,0,59,0,0,0,0,0,1,1,0,0,1,1,10
1.82,235,0,53,1,0,0,0,0,1,1,0,0,1,1,5
0.73,65,0,55,0,0,0,0,0,1,1,0,0,1,1,2
9.3,60000,0,48,0,0,0,0,1,0,1,1,0,0,0,1
0.68,170,0,48,0,0,0,0,0,1,0,0,0,1,1,1
1.43,296,0,53,0,0,0,0,0,1,0,0,0,1,1,5
0.77,1200,0,53,0,0,0,0,0,1,1,0,0,1,1,9
